city,year,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,total_pop
Baltimore,2004,783.9381318,3.570891116,24.48611051,199.3322434,556.5488868,784118
Honolulu,2004,276.5310411,2.867892728,24.48739175,90.22831735,158.9474392,906589
Charlotte,2014,589.7894309,5.484784973,24.50648605,185.0823185,374.7158415,856916
Raleigh,2010,430.8082359,3.466273162,24.51150308,159.2009745,243.6294851,403892
Charlotte,2015,677.589976,6.94905658,24.60649543,221.8002158,424.2342083,877817
Tampa,2008,883.0225193,8.013985889,24.63558625,313.4358926,536.9370546,336911
Raleigh,2015,382.331538,3.878064526,24.63711581,154.6663382,199.1500195,438363
Los Angeles,2008,689.5235424,9.97164314,24.64346182,348.5400891,306.3683483,3850920
Honolulu,1995,327.4010356,4.316876944,24.65163939,155.7483761,142.6841432,880266
Long Beach,2000,696.8248534,10.61704534,24.700881,329.1284056,332.3785215,461522
Rockville,1994,274.6683118,4.351688071,24.70222934,111.2240275,134.3903669,781306
Baltimore,2009,1512.943147,37.25998231,24.73561851,580.3477077,870.5998387,638755
Rockville,1979,237.3956492,3.251995195,24.86819855,107.1245476,102.1509079,522756
Arlington,1975,247.1594445,4.44531375,24.893757,100.4640908,117.356283,112478
Baltimore,1982,986.8013992,4.980034589,24.90017294,186.8267521,770.0944396,662646
Rockville,1984,280.1018552,2.546380502,24.91815206,107.493634,145.1436886,549800
Honolulu,2007,288.4414777,2.097354794,24.94748334,104.09503,157.3016096,905903
Upper Marlboro,2014,461.3312201,5.691843588,24.95654496,213.2252175,217.457614,685191
Washington,2009,1265.223286,24.01372785,25.01429984,666.7144718,549.4807865,599657
Honolulu,2006,300.7583054,1.862619742,25.09058358,104.744969,169.060133,912693
Austin,2012,408.8120917,3.721930938,25.09301826,117.420918,262.5762245,832901
Los Angeles,2000,952.4851646,11.24623479,25.12672278,196.251863,719.8603441,986997
Rockville,1988,272.3271395,2.312757023,25.15123263,113.0359995,131.8271503,691815
Baltimore,1977,623.2873199,3.419531431,25.18018599,111.445638,483.2419645,643363
Seattle,2004,659.585701,4.167998111,25.18165525,275.7825416,354.453506,575816
Austin,2013,363.4861147,3.026141204,25.25664005,88.80560534,246.3977281,859180
Baltimore,2005,1754.49269,41.95932909,25.26918703,609.8921068,1077.372067,641097
Honolulu,1996,312.9683706,3.075016742,25.28347099,161.8369922,122.7728907,878044
Miami,2002,1906.902629,17.14840493,25.32687498,713.9012885,1150.52606,379044
Pittsburgh,2013,734.3189265,14.62786706,25.35496957,310.7609091,383.5751807,307632
Mesa,1982,447.2385399,1.903142723,25.37523631,81.83513709,338.1250238,157634
Baltimore,1984,909.9355853,4.169235213,25.46211505,161.1111607,719.1930743,671586
Virginia Beach,2014,147.8601292,3.76854902,25.49312572,55.41983853,63.17861592,451102
San Francisco,1999,866.2613982,8.45777719,25.50548434,459.2308709,373.0672658,756700
Raleigh,1977,373.5933002,6.542789846,25.5168804,78.51347815,263.0201518,152840
Upper Marlboro,2010,750.2277558,12.29881567,25.66049195,375.3416338,336.9268145,658600
Long Beach,2008,676.151631,8.564301849,25.69290555,318.3779212,323.5165023,467055
Miami,2006,1509.413795,19.59616628,25.70406226,537.2403508,926.8732153,392934
Virginia Beach,2001,194.0627902,2.778942103,25.70521445,84.75773414,80.8208995,431819
Milwaukee,1976,412.5563012,8.735404595,25.74645565,248.4226465,129.6517945,652517
Honolulu,2005,282.8773358,1.651035034,25.75614653,92.5680309,162.9021233,908521
Honolulu,1978,281.830353,5.239507541,25.78389237,203.0998581,47.70709498,725259
Long Beach,1998,859.7314531,8.836839388,25.81287295,410.4479347,414.633806,430018
New York City,2014,596.7001411,3.929695969,25.84394646,195.6705371,371.2559615,8473938
Mesa,2001,613.6196241,4.146078541,25.85201914,110.2369118,473.3846146,410026
Atlanta,2012,1379.046817,18.99135321,25.85569775,520.7749387,813.4248274,437041
Baltimore,1999,834.4669081,4.126257993,25.85788342,234.2339121,570.2488546,727051
El Paso,2013,371.0460497,1.471237311,25.89377667,67.23554509,276.4454907,679700
Los Angeles,2007,718.4108873,10.2054341,25.93988818,348.3024229,333.9631421,3870487
San Diego,2002,567.1165439,3.705613452,26.01813701,128.2772997,409.1154937,1268346
Miami,2014,1059.962654,19.19449473,26.06659779,424.1746367,590.5269244,421996
San Francisco,2002,752.4193779,8.444383181,26.07824218,398.3761948,319.5205577,805269
Newark,2004,1024.451774,30.01532926,26.08475043,480.6025935,487.7491004,279857
Raleigh,2003,646.1243822,4.513842989,26.11580587,241.1681826,374.3265507,310157
Mesa,2009,424.7790618,2.973453433,26.1239123,129.7700034,265.9116927,470833
Austin,2011,429.9758867,3.3456337,26.14550781,137.0470693,263.4376758,807022
Rockville,1990,280.4666837,3.087952956,26.18047071,108.3468711,142.8513889,744830
Virginia Beach,2006,283.4339091,4.291031293,26.19787526,152.6703765,100.274626,442784
Seattle,2002,705.4089976,4.482070855,26.20287577,271.6824487,403.0416022,580089
Baltimore,1978,717.4943848,4.211380085,26.20414275,127.5892189,559.4896431,641120
Sacramento,2012,738.6314754,7.134508569,26.22981091,254.1144081,451.1527477,476557
New York City,2015,585.7655738,4.116544521,26.24297132,198.1788734,357.2271845,8550861
Baltimore,1985,996.7515463,3.530927987,26.3348379,159.0388814,807.846899,679708
Los Angeles,2002,830.6204356,13.18600174,26.37200348,187.3388988,603.7235315,1023813
Jacksonville,2004,825.9457983,13.14837946,26.42318565,281.046611,505.3276222,790972
Rockville,1993,272.0060641,3.73847197,26.42712945,108.5446,133.2958627,775718
Miami,2004,1677.371452,17.91342364,26.48071321,614.5083155,1018.468999,385186
Raleigh,2005,617.3136917,5.721443972,26.49931945,229.4600161,355.6329122,332084
Baltimore,2002,2054.9068,37.70334472,26.52646387,702.5042174,1288.172774,671028
Mesa,2003,537.3720993,3.206824122,26.57082844,98.72437118,408.8700755,436569
Long Beach,2001,726.0172857,10.42333636,26.59014378,301.4258699,387.5779357,470099
Washington,1988,1921.451613,59.51612903,26.61290323,917.5806452,917.7419355,6.20E+05
Rockville,2015,194.6142199,2.873631557,26.65540996,60.04899046,105.0361879,1009176
Rockville,1987,276.2493527,2.751165199,26.70248576,110.5321077,136.263594,617920
Pittsburgh,2015,706.1622185,18.57464073,26.72141298,279.5972236,381.2689412,306870
San Jose,2010,339.8728463,2.114294534,26.74582585,103.1775733,207.8351527,945942
Honolulu,2009,279.6751051,1.543339169,26.78795843,95.79726697,155.5465405,907124
Virginia Beach,1986,232.2066892,7.887455475,26.81734862,106.0074016,91.49448351,316959
Virginia Beach,1983,215.9874897,4.047465735,26.86045442,92.72376046,92.35580903,271775
Raleigh,2012,423.2109826,4.041902642,26.86676462,158.109721,234.1925943,420594
Jacksonville,2009,835.9833297,12.22125659,26.91145391,291.2115586,505.6390606,810064
Milwaukee,2005,1027.621483,20.63086104,26.93947144,500.7672634,479.2838875,586500
Raleigh,2007,571.4752669,6.264981477,26.9666594,227.4460667,310.7975594,367120
Los Angeles,1998,1082.850163,13.81240227,26.99217543,233.9673331,808.078252,948423
San Jose,2009,360.4787796,2.934982794,27.04377003,107.4413344,223.0586923,954009
Rockville,1995,296.8882736,2.517068873,27.05849039,127.7412453,139.571469,794575
Charlotte,1975,739.0224454,25.94399911,27.08858731,313.6171658,372.3726932,262103
San Diego,2014,380.9482059,2.338002031,27.10621105,96.29645866,255.2075342,1368690
Honolulu,1999,253.6448464,4.269726714,27.11853454,104.6660035,117.5905817,866566
Baltimore,2003,793.6068983,3.987328014,27.13955519,206.9551863,555.5248288,777463
San Jose,2013,324.0460297,3.830093041,27.21381898,110.3671547,182.6349629,992143
Long Beach,1999,744.9373082,10.52106729,27.21754365,358.1737257,349.0249715,437218
El Paso,2012,423.2194879,3.40470382,27.23763056,69.72241302,322.8547405,675536
Virginia Beach,1976,222.5038857,5.551032492,27.29257642,72.62600844,117.0342684,216176
Los Angeles,2006,786.8631032,12.37287196,27.29764877,369.9746485,377.217934,3879455
Los Angeles,2015,465.2233621,8.813433111,27.33962924,108.998785,320.0715147,1111939
Honolulu,2000,262.6945246,2.282315592,27.3877871,112.2899271,120.7344948,876303
Jacksonville,2006,837.2475252,13.82218637,27.39306026,289.5119763,506.5203023,795822
Baltimore,1988,940.5185195,3.46468833,27.42878261,239.0634947,670.5615538,692703
Jacksonville,2003,866.67345,11.84930263,27.43371152,301.8996235,525.4908123,776417
San Diego,2001,594.2369051,4.012403141,27.44483748,138.7489006,424.0307639,1246136
Charlotte,2013,608.0192159,7.0436155,27.45816212,215.486881,358.0305574,837638
Louisville,2012,598.7691384,9.30651456,27.46922846,209.2464725,352.7469228,666200
San Diego,2006,504.4808094,5.367656868,27.46977338,170.8177862,300.825593,1266847
Rockville,1989,268.5632292,2.974592729,27.47957092,118.2754728,119.8335928,705979
Virginia Beach,2003,212.0813555,5.461322459,27.5341674,93.07003691,86.01582873,439454
Los Angeles,1994,1580.811353,21.91202897,27.57351014,429.3289887,1101.996825,953814
El Paso,2010,440.7498756,0.770272415,27.57575244,73.79209731,338.6117534,649121
Charlotte,2012,647.863214,6.431631754,27.58180541,222.3860364,391.4637404,808504
Charlotte,2011,606.3500186,7.093294557,27.61318238,204.1855505,367.4579912,789478
Miami,2011,614.6451453,8.002034295,27.65147406,164.3084375,414.6831995,1124714
Honolulu,1998,267.7379232,1.943443508,27.66548993,120.2648571,117.8641327,874736
El Paso,1977,404.1450777,8.29015544,27.72020725,213.4715026,154.6632124,3.86E+05
Arlington,2013,484.9972938,4.752287038,27.72167439,148.376962,304.1463704,378765
Rockville,1980,275.9053566,3.080590164,27.72531148,153.6444344,91.4550205,519381
Rockville,1991,322.9598711,2.90597839,27.73888463,129.3160384,162.9989697,757060
Baltimore,1986,983.395785,4.488408324,27.79917413,200.3857135,750.722489,690668
New York City,1998,1167.354944,8.603179371,27.80743285,534.9329176,596.0114138,7357745
Washington,2011,1130.266215,17.47584127,27.83189535,607.7709241,477.1875546,617996
Virginia Beach,1978,193.2234661,1.246603007,27.84080049,70.64083705,93.49522551,240654
Raleigh,2006,638.1604444,5.454362773,27.84595731,224.4900888,380.3700355,348345
San Francisco,2003,741.5178774,8.937071361,27.84739627,396.9873003,307.7461095,772065
Mesa,2004,561.7901781,4.943753567,27.86479283,94.60546599,434.3761657,445006
Arlington,1976,254.9548711,4.652461152,27.91476691,92.11873081,130.2689123,107470
Louisville,2006,612.7619334,7.986990789,27.95446776,277.6277998,299.192675,626018
Long Beach,2006,715.0578214,8.572330608,28.0168854,301.0769774,377.391628,478283
Miami,2003,1875.273483,19.38944219,28.03608532,767.1930638,1060.654892,381651
Long Beach,1997,944.5357473,12.57285521,28.06440894,415.1287371,488.7697461,445404
Miami,1975,1081.325277,15.16630499,28.07379859,391.4197436,646.6654297,619795
San Jose,2004,371.844985,2.641100811,28.17174198,86.38600569,254.6461365,908712
Phoenix,1998,832.2645493,15.09351452,28.22895148,307.0918306,481.8502528,1225692
Long Beach,2009,681.2955176,8.621265645,28.23464499,297.6491964,346.7904106,463969
Mesa,2010,407.7067973,3.416537408,28.2433759,116.390041,259.656843,439041
Baltimore,1980,886.4842624,3.991789197,28.24958508,185.4646673,668.7782208,651337
Houston,2013,962.7140345,9.813785709,28.34074565,453.5895068,470.9699964,2180606
Sacramento,2011,710.6353767,7.627571127,28.39151475,246.2010458,428.415245,471972
Baltimore,1979,787.8138128,3.281906381,28.44318864,165.0330066,591.0557111,639872
Long Beach,2004,780.7545561,9.980351184,28.48558567,318.7474659,423.5411534,480945
Los Angeles,1996,1304.030426,16.84661919,28.48610154,328.9685275,929.7291778,979425
Long Beach,2003,749.7360527,10.26461765,28.48955104,295.579092,415.402792,477368
Newark,2010,1040.990113,32.47456159,28.50544851,578.7688533,401.2412499,277140
San Diego,2000,585.2542096,4.413928396,28.52705575,145.25094,407.0622854,1223400
Los Angeles,2005,820.6243379,12.63214346,28.54502765,356.4124403,423.0347265,3871077
San Francisco,2001,857.4664294,7.836515127,28.56536159,481.3137033,339.7508494,791168
Fresno,2006,757.411304,11.17633025,28.58561391,275.5395266,442.1098332,465269
Louisville,2014,592.4362928,8.263121394,28.6258134,226.0553924,329.4919656,677710
Seattle,2001,725.0871415,4.367994828,28.65404607,278.5033503,413.5617503,572345
San Diego,1999,598.3614698,4.602159462,28.66257209,146.3002271,418.7965111,1238549
San Jose,2012,363.2512988,4.608488426,28.6750391,123.7123115,206.2554598,976459
Baltimore,2004,1839.411363,43.51397413,28.69399744,638.5202726,1128.683119,634279
Los Angeles,2014,490.7120252,6.655110664,28.82174849,203.4672103,251.7679557,3906772
Arlington,2000,647.8080542,4.204595623,28.83151284,178.695314,436.0766318,332969
Baltimore,1981,925.4937502,4.833654318,28.85087421,210.5660662,681.2431555,662025
Virginia Beach,1996,244.4009449,4.546994323,28.87341395,103.4441209,107.5364157,439851
San Jose,2005,383.5137415,2.855486048,28.88433964,97.08652562,254.6873902,910528
Nashville,1976,634.7832521,16.59270952,28.92512876,386.1168351,203.1485787,445979
Long Beach,2010,588.4172657,6.922556067,28.98820353,260.0285123,292.4779938,462257
Upper Marlboro,2000,955.6096328,9.845585945,29.0959107,373.2505716,543.4175645,680508
San Diego,2004,528.6545764,4.838586321,29.10955964,128.7688295,365.937601,1281366
Long Beach,2007,722.8473349,8.861525997,29.11644256,317.7490036,367.1203627,473959
New Orleans,2009,776.9933863,51.72029427,29.12982091,277.0305417,419.1127294,336425
Phoenix,2002,727.6477681,12.59842071,29.18278244,290.0483865,395.8181785,1404938
Honolulu,1997,299.4528964,3.862442518,29.19552138,137.9119181,128.4830143,880272
Mesa,1977,330.7560137,3.436426117,29.20962199,71.30584192,226.8041237,116400
Baltimore,1987,814.0156343,4.69850294,29.21881516,207.9087551,572.1895611,681068
Los Angeles,2004,1107.292978,13.40573465,29.27004998,367.001396,697.6157979,3864018
Phoenix,2001,770.7044496,15.29407805,29.27096277,338.7382166,387.4011922,1366542
Honolulu,1986,252.1541201,5.587230021,29.27222685,127.7775214,89.51714186,823306
Honolulu,2003,287.8600598,1.656907482,29.38249267,109.2454333,147.5752264,905301
El Paso,2009,457.3279122,1.939199628,29.41119435,73.04318598,352.9343322,618812
Mesa,2011,412.5716442,3.81802828,29.42127675,111.6211797,267.7111594,445256
New York City,1997,1268.400953,10.51844026,29.46529304,610.7252301,617.6919892,7320477
Los Angeles,1995,1456.913384,23.38892066,29.46797933,376.7986028,1027.257881,970545
San Francisco,2000,836.7096544,7.595917774,29.48246051,444.9405394,354.6907367,776733
Newark,2005,1003.689564,34.51183542,29.53074578,444.7401472,494.9068358,281063
Rockville,1981,325.0597174,2.273144877,29.5508834,165.1818611,128.0538281,527903
San Diego,2005,519.0433817,4.00896751,29.55630949,146.3666177,339.111487,1272148
El Paso,2008,461.3193898,2.776081284,29.55710073,74.46429796,354.5219098,612374
San Diego,2008,475.5220559,4.325072445,29.56776799,158.7694776,282.8597379,1271655
Pittsburgh,2014,798.0807053,22.43078153,29.58262492,320.5326173,425.5346816,307613
Pittsburgh,2004,1118.687375,13.76293641,29.62023271,479.3092203,595.9949855,334231
El Paso,1999,686.0205678,2.243992511,29.65275819,114.6039033,539.5199138,623888
Mesa,1989,489.7108258,3.49793447,29.73244299,74.5060042,381.9744441,285883
Raleigh,1984,599.2608905,5.062394006,29.74156479,193.6365707,370.8203609,158028
Atlanta,2007,1623.801001,25.94059804,29.76130628,719.2985984,848.8004987,497290
Raleigh,1983,568.9983299,7.767895289,29.77693194,187.0768115,344.3766911,154482
Milwaukee,2004,784.7696802,14.7239513,29.78638424,431.7333306,308.526014,590874
San Diego,1975,502.0079015,8.325603964,29.79005168,286.0625487,177.8296972,768713
San Diego,1995,956.752242,7.85993085,29.8850118,280.1935789,638.8137205,1157771
Washington,2005,1401.581411,35.42099211,29.97160871,636.1246892,700.0641211,550521
Milwaukee,1982,556.8548318,9.608961752,30.06675129,323.4500512,193.7290676,645231
Arlington,1977,344.2660672,3.540010974,30.09009328,75.2252332,235.4107298,112994
Long Beach,2002,757.8195863,14.00273367,30.09542758,314.5390175,399.1824076,478478
Baltimore,2002,840.2020808,3.730800849,30.1037034,218.7021187,587.6654578,777313
Louisville,2015,631.8418926,11.90213798,30.12269488,227.0222614,362.7947983,680550
San Diego,1976,532.4540988,7.628652702,30.12671321,293.6384794,201.0602534,773400
Seattle,2003,684.3705318,5.552702084,30.19281758,261.8446076,386.7804045,576296
Honolulu,1994,287.0486336,3.974170165,30.20369325,120.1334867,132.7372835,880687
Miami,1999,2104.967198,16.86972821,30.25840139,823.6711742,1234.167894,373450
Mesa,2000,603.7212236,3.784295175,30.2743614,109.2399874,460.4225796,396375
Virginia Beach,1979,216.9392734,4.093193837,30.2896344,76.95204414,105.604401,244308
Aurora,1976,413.6363636,1.515151515,30.3030303,125.7575758,256.0606061,1.32E+05
San Jose,2014,321.0921491,3.169324112,30.30666182,106.1723577,181.4438054,1009679
El Paso,1978,373.433584,5.263157895,30.32581454,194.235589,143.6090226,3.99E+05
Phoenix,2008,659.9034706,10.53070995,30.33096697,304.2555419,314.7862518,1585838
Honolulu,1985,220.4182439,4.405917147,30.35187368,118.1030568,67.55739625,817083
Honolulu,1979,299.0326376,6.536232516,30.3662469,213.5169288,48.61322933,734368
Virginia Beach,1988,201.652595,7.593612366,30.37444946,91.9670831,71.71745012,355562
Tucson,2010,640.434057,9.805504926,30.37783879,209.1841051,391.0666082,520116
Baltimore,2001,854.6092991,4.049661919,30.43778152,225.0828221,595.0390335,765496
Newark,2003,980.4308726,29.07905554,30.51505828,468.1368941,452.6998647,278551
Houston,2012,992.5259717,9.966595829,30.54279367,431.0437873,520.9727949,2177273
Washington,2010,1241.102634,21.93700424,30.57885439,650.4654135,538.1213615,601723
Mesa,2002,684.8583906,5.218872391,30.60156993,139.9606687,509.0772796,421547
Aurora,1977,426.3848397,2.186588921,30.6122449,120.9912536,272.5947522,137200
Charlotte,1976,691.5553609,18.97671703,30.65469674,266.768849,375.1550982,274020
Charlotte,2010,627.4204949,7.825117601,30.65906732,230.2637065,358.6726035,779541
